,name,title,base_salary,submit_date,start_date,status,city,state,small_company
12632,The Wellspring Group,Data Analyst,76000,2018-03-03,2018-08-30,Certified,Charlotte,North Carolina,True
12633,Suntrust Banks,Data Analyst,76000,2018-03-06,2018-09-05,Certified,Atlanta,Georgia,True
12634,Neo Prism Solutions,Data Analyst,76000,2018-03-17,2018-09-16,Certified,Warren,Michigan,False
12635,Neo Prism Solutions,Data Analyst,76000,2018-03-17,2018-09-16,Certified,Warren,Michigan,False
12636,Lenovo (United States),Data Analyst,76066,2019-03-06,2019-08-22,Certified,Morrisville,North Carolina,True
12637,Lenovo (United States),Data Analyst,76066,2019-03-23,2019-08-22,Certified,Morrisville,North Carolina,True
12638,Mcafee,Data Analyst,76081,2019-03-27,2019-09-18,Certified,Plano,Texas,False
12639,Fifth Third Bank An Ohio Banking Corporation,Data Analyst,76086,2018-03-20,2018-09-19,Certified,Cincinnati,Ohio,True
12640,Fifth Third Bank An Ohio Banking Corporation,Data Analyst,76086,2018-03-20,2018-09-19,Certified,Cincinnati,Ohio,True
12641,Grand Rounds,Data Analyst,76128,2018-03-07,2018-08-31,Certified,Reno,Nevada,True
12642,Iog Capital Lp,Data Analyst,76150,2018-03-16,2018-09-06,Certified,Dallas,Texas,True
12643,Iog Capital Lp,Data Analyst,76150,2018-03-16,2018-09-06,Certified,Dallas,Texas,True
12644,Loganbritton,Data Analyst,76253,2019-01-22,2019-01-28,Certified,Chicago,Illinois,True
12645,Neo Prism Solutions,Data Analyst,76253,2018-08-01,2018-10-01,Certified,Schaumburg,Illinois,False
12646,Progressive Casualty Insurance Company,Data Analyst,76257,2020-03-25,2020-09-10,Certified,St. Petersburg,Florida,False
12647,Itlize Global,Data Analyst,76294,2019-03-08,2019-08-20,Certified,Boston,Massachusetts,False
12648,Itlize Global,Data Analyst,76294,2019-03-11,2019-08-20,Certified,Boston,Massachusetts,False
12649,Itlize Global,Data Analyst,76294,2019-03-14,2019-08-20,Certified,Boston,Massachusetts,False
12650,Itlize Global,Data Analyst,76294,2019-03-14,2019-08-20,Certified,Boston,Massachusetts,False
12651,Wayfair,Data Analyst,76294,2019-02-25,2019-08-07,Certified,Boston,Massachusetts,False
12652,Saansol,Data Analyst,76300,2018-11-16,2018-12-10,Certified,Chicago,Illinois,False
12653,Super Micro Computer,Data Analyst,76320,2020-04-10,2020-10-06,Certified,San Jose,California,False
12654,Super Micro Computer,Data Analyst,76320,2020-06-22,2020-10-01,Certified,San Jose,California,False
12655,Snap It Solutions,Data Analyst,76357,2018-12-06,2018-12-10,Certified,Jacksonville,Florida,True
12656,Caprus It,Data Analyst,76398,2020-04-16,2020-10-01,Certified,Madison,Wisconsin,False
12657,Epitec,Data Analyst,76419,2018-03-15,2018-09-14,Certified,Dearborn,Michigan,False
12658,Fitch Ratings,Data Analyst,76486,2020-03-10,2020-09-04,Certified,New York,New York,True
12659,Bilkins,Data Analyst,76500,2020-05-22,2020-10-01,Certified,Jackson,Mississippi,True
12660,Bilkins,Data Analyst,76500,2020-05-22,2020-10-01,Certified,Jackson,Mississippi,True
12661,Universal System Technologies,Data Analyst,76500,2020-06-15,2020-10-01,Certified,Bingham Farms,Michigan,True
12662,Zylotech,Data Analyst,76500,2019-03-10,2019-08-01,Certified,Cambridge,Massachusetts,True
12663,United Healthcare Services,Data Analyst,76500,2019-02-13,2019-08-09,Certified,Sandy,Utah,False
12664,Xyu Accounting & Tax Pc,Data Analyst,76500,2019-03-17,2019-09-11,Certified,Jersey City,New Jersey,True
12665,Cisco Systems,Data Analyst,76502,2018-03-19,2018-09-01,Certified,Research Triangle Park,North Carolina,False
12666,Infobiz Technologies,Data Analyst,76544,2019-03-19,2019-09-18,Certified,Woodland Hills,California,True
12667,Optimal Blue,Data Analyst,76586,2018-02-05,2018-08-05,Certified,Plano,Texas,True
12668,Resolve Tech Solutions,Data Analyst,76600,2018-01-18,2018-01-29,Certified,New York,New York,True
12669,Mm Infotech,Data Analyst,76600,2018-03-30,2018-09-15,Certified,Durham,North Carolina,True
12670,Slk America,Data Analyst,76606,2019-05-20,2019-05-20,Certified,Cheektowaga,New York,False
12671,Vintech Solutions,Data Analyst,76648,2018-03-07,2018-09-05,Certified,Eden Prairie,Minnesota,True
12672,Vintech Solutions,Data Analyst,76648,2018-03-07,2018-09-05,Certified,Eden Prairie,Minnesota,True
12673,Kensoft,Data Analyst,76648,2018-03-20,2018-09-18,Certified,Eden Prairie,Minnesota,True
12674,Kensoft,Data Analyst,76648,2018-03-29,2018-09-28,Certified,Eden Prairie,Minnesota,True
12675,Fargo Solutions,Data Analyst,76648,2018-03-23,2018-09-01,Certified,Hopkins,Minnesota,False
12676,Offerscom,Data Analyst,76750,2018-03-13,2018-09-08,Certified,Austin,Texas,True
12677,United Healthcare Services,Data Analyst,76814,2019-01-31,2019-07-21,Certified,Minnetonka,Minnesota,False
12678,Fusion Plus Solutions,Data Analyst,76900,2019-02-12,2019-02-12,Certified,Charlotte,North Carolina,False
12679,Pactera Technologies,Data Analyst,76960,2019-02-20,2019-08-05,Certified,Redmond,Washington,True
12680,Afanta,Data Analyst,76960,2019-03-11,2019-09-06,Certified,Palo Alto,California,True
12681,Afanta,Data Analyst,76960,2019-03-11,2019-09-10,Certified,Palo Alto,California,True
12682,Mount Sinai Hospital,Data Analyst,76960,2019-08-13,2019-09-16,Certified,New York,New York,True
12683,Icahn School Of Medicine At Mount Sinai,Data Analyst,76960,2019-08-13,2019-09-16,Certified,New York,New York,True
12684,Afanta,Data Analyst,76960,2018-03-08,2018-09-07,Certified,Palo Alto,California,True
12685,Squillion Systems,Data Analyst,76960,2018-03-13,2018-03-20,Certified,Indianapolis,Indiana,False
12686,Optum Services,Data Analyst,76991,2019-03-01,2019-08-19,Certified,Irvine,California,False
12687,Rei Systems,Data Analyst,77000,2019-11-15,2019-11-16,Certified,Sterling,Virginia,True
12688,Netline Technologies,Data Analyst,77000,2020-04-15,2020-10-01,Certified,Richmond,Virginia,True
12689,Pc Connection  Dba Connection,Data Analyst,77000,2020-05-04,2020-10-01,Certified,Merrimack,New Hampshire,True
12690,Vastek,Data Analyst,77000,2019-03-17,2019-08-01,Certified,Los Angeles,California,False
12691,Service Pronet,Data Analyst,77000,2019-03-25,2019-09-21,Certified,Columbus,Ohio,True
12692,Inovalon,Data Analyst,77000,2019-04-15,2019-06-07,Certified,Bowie,Maryland,False
12693,V-Soft Consulting Group,Data Analyst,77000,2019-03-12,2019-09-11,Certified,Charlotte,North Carolina,False
12694,V-Soft Consulting Group,Data Analyst,77000,2019-02-22,2019-03-11,Certified,Concord,North Carolina,False
12695,Dpr Construction,Data Analyst,77000,2019-07-17,2019-07-29,Certified,Morrisville,North Carolina,True
12696,Itron,Data Analyst,77000,2019-03-07,2019-09-03,Certified,San Diego,California,True
12697,Grenza,Data Analyst,77000,2018-03-20,2018-09-01,Certified,Houston,Texas,False
12698,Lancesoft,Data Analyst,77000,2018-02-28,2018-03-09,Certified,Madison,Wisconsin,False
12699,Neo Prism Solutions,Data Analyst,77000,2018-03-26,2018-03-26,Certified,Minneapolis,Minnesota,False
12700,edo,Data Analyst,77000,2018-03-14,2018-08-13,Certified,Irving,Texas,False
12701,Sense360,Data Analyst,77000,2018-03-09,2018-03-23,Certified,Culver City,California,True
12702,Pyramid Consulting,Data Analyst,77000,2018-03-15,2018-09-01,Certified,Alpharetta,Georgia,False
12703,Srimatrix,Data Analyst,77000,2018-03-15,2018-09-07,Certified,Plano,Texas,True
12704,Neo Prism Solutions,Data Analyst,77000,2018-03-26,2018-03-26,Certified,Charlotte,North Carolina,False
12705,Tekdynamics,Data Analyst,77000,2018-03-15,2018-09-10,Certified,Frisco,Texas,True
12706,Viant Technology,Data Analyst,77000,2018-03-09,2018-09-01,Certified,Waltham,Massachusetts,True
12707,Xcedo Technologies,Data Analyst,77064,2020-04-02,2020-10-01,Certified,Dover,New Hampshire,True
12708,Compass Group Usa,Data Analyst,77100,2019-02-28,2019-08-25,Certified,Cincinnati,Ohio,True
12709,Avco Consulting,Data Analyst,77106,2018-12-18,2019-02-22,Certified,Charlotte,North Carolina,False
12710,Avco Consulting,Data Analyst,77106,2018-05-23,2018-05-23,Certified,Charlotte,North Carolina,False
12711,Advithri Technologies,Data Analyst,77189,2019-03-12,2019-09-01,Certified,Chicago,Illinois,True
12712,Omni Sourcing,Data Analyst,77189,2018-11-08,2019-03-01,Certified,Richardson,Texas,False
12713,Dataformix Technologies,Data Analyst,77190,2018-07-20,2018-07-20,Certified,Oak Brook,Illinois,True
12714,Groupon,Data Analyst,77200,2019-01-28,2019-07-26,Certified,Chicago,Illinois,False
12715,Community Care Physicians Pc,Data Analyst,77250,2018-03-16,2018-09-15,Certified,Albany,New York,True
12716,Minted,Data Analyst,77251,2020-02-18,2020-08-19,Certified,San Francisco,California,True
12717,Minted,Data Analyst,77251,2020-02-19,2020-08-20,Certified,San Francisco,California,True
12718,Lundquist Consulting,Data Analyst,77251,2020-05-22,2020-09-06,Certified,Burlingame,California,True
12719,Zzz'S,Data Analyst,77251,2019-08-29,2019-09-09,Certified,San Francisco,California,True
12720,Ageatia Technology Consultancy Services,Data Analyst,77272,2019-03-19,2019-09-18,Certified,Morton,Illinois,True
12721,Truist Bank,Data Analyst,77288,2020-03-22,2020-09-21,Certified,San Diego,California,True
12722,Clr Analytics,Data Analyst,77293,2018-03-10,2018-09-09,Certified,Irvine,California,True
12723,Ceannate Corporation,Data Analyst,77378,2018-03-12,2018-09-02,Certified,Schaumburg,Illinois,True
12724,Danta Technologies,Data Analyst,77397,2019-01-08,2019-01-15,Certified,Irving,Texas,True
12725,Coyote Logistics,Data Analyst,77438,2020-01-31,2020-07-31,Certified,Chicago,Illinois,True
12726,United Software Group,Data Analyst,77438,2020-05-07,2020-10-01,Certified,Chicago,Illinois,True
12727,Endurance International Group,Data Analyst,77500,2020-02-04,2020-07-31,Certified,Burlington,Massachusetts,True
12728,Endurance International Group,Data Analyst,77500,2020-02-04,2020-08-05,Certified,Burlington,Massachusetts,True
12729,Endurance International Group,Data Analyst,77500,2020-02-19,2020-08-20,Certified,Burlington,Massachusetts,True
12730,Bilkins,Data Analyst,77500,2020-05-22,2020-10-01,Certified,Mechanicsburg,Pennsylvania,True
12731,Searchforce,Data Analyst,77500,2018-02-26,2018-02-26,Certified,Warrington,Pennsylvania,True
12732,Slk America,Data Analyst,77542,2019-06-19,2019-06-19,Certified,Plymouth,Minnesota,False
12733,Coopervision,Data Analyst,77598,2020-02-28,2020-08-06,Certified,San Ramon,California,True
12734,Americash Loans,Data Analyst,77626,2020-03-15,2020-09-14,Certified,Des Plaines,Illinois,True
12735,Rang Technologies,Data Analyst,77646,2018-03-26,2018-09-02,Certified,Mclean,Virginia,False
12736,Excelon Solutions,Data Analyst,77667,2019-03-05,2019-09-04,Certified,Santa Clara,California,True
12737,Super Micro Computer,Data Analyst,77667,2019-03-02,2019-09-01,Certified,San Jose,California,False
12738,First Tek,Data Analyst,77750,2019-11-19,2020-01-01,Certified,New York,New York,False
12739,First Tek,Data Analyst,77750,2019-11-19,2019-12-01,Certified,New York,New York,False
12740,Comprehensive Resources,Data Analyst,77750,2019-12-11,2020-02-29,Certified,New York,New York,False
12741,Keane Soft,Data Analyst,77750,2020-02-07,2020-02-07,Certified,New York,New York,False
12742,Fierce Solution,Data Analyst,77750,2020-02-10,2020-02-18,Certified,New York,New York,True
12743,Fierce Solution,Data Analyst,77750,2020-02-10,2020-02-18,Certified,New York,New York,True
12744,Reliable Group Ventures,Data Analyst,77750,2020-03-19,2020-09-12,Certified,Melville,New York,True
12745,Superlogix,Data Analyst,77750,2020-04-01,2020-04-01,Certified,Florham Park,New Jersey,False
12746,Keane Soft,Data Analyst,77750,2020-04-21,2020-09-04,Certified,New York,New York,False
12747,Ace American Insurance Company,Data Analyst,77750,2020-04-23,2020-10-01,Certified,Whitehouse Station,New Jersey,True
12748,Ai Fintech,Data Analyst,77750,2020-05-12,2020-10-01,Certified,New York,New York,True
12749,Ekodus,Data Analyst,77750,2020-05-29,2020-10-01,Certified,Cranbury,New Jersey,True
12750,Intellyk,Data Analyst,77750,2020-06-01,2020-10-01,Certified,Piscataway,New Jersey,False
12751,Superlogix,Data Analyst,77750,2020-06-16,2020-07-01,Certified,Florham Park,New Jersey,False
12752,Jd E-Commerce America Limited,Data Analyst,77760,2018-12-13,2018-12-19,Certified,Irvine,California,True
12753,Avco Consulting,Data Analyst,77792,2018-11-21,2018-11-21,Certified,Lewisville,Texas,False
12754,Avco Consulting,Data Analyst,77792,2019-02-14,2019-04-27,Certified,Lewisville,Texas,False
12755,Tekcel Consulting,Data Analyst,77792,2019-03-19,2019-09-01,Certified,Irving,Texas,True
12756,Advanced Technology Group Usa,Data Analyst,77792,2019-03-13,2019-03-13,Certified,Richardson,Texas,True
12757,Avco Consulting,Data Analyst,77792,2018-11-17,2018-11-17,Certified,Coppell,Texas,False
12758,Neo Prism Solutions,Data Analyst,77792,2018-07-26,2018-08-08,Certified,Plano,Texas,False
12759,Citiustech,Data Analyst,77800,2020-02-21,2020-03-02,Certified,Smyrna,Georgia,True
12760,Cloud Hybrid Technologies,Data Analyst,77800,2019-04-17,2019-05-01,Certified,Dallas,Texas,False
12761,Cloud Hybrid Technologies,Data Analyst,77800,2019-04-17,2019-05-01,Certified,Dallas,Texas,False
12762,Cloud Hybrid Technologies,Data Analyst,77800,2019-04-18,2019-05-01,Certified,Dallas,Texas,False
12763,Cloud Hybrid Technologies,Data Analyst,77800,2019-04-18,2019-05-01,Certified,Dallas,Texas,False
12764,Vcloud Technology Group,Data Analyst,77800,2019-04-19,2019-05-01,Certified,Dallas,Texas,True
12765,Vcloud Technology Group,Data Analyst,77800,2019-04-19,2019-05-01,Certified,Dallas,Texas,True
12766,Robotics Technologies,Data Analyst,77800,2019-04-25,2019-05-01,Certified,Dallas,Texas,False
12767,Robotics Technologies,Data Analyst,77800,2019-04-25,2019-05-01,Certified,Dallas,Texas,False
12768,Robotics Technologies,Data Analyst,77800,2019-04-25,2019-05-01,Certified,Dallas,Texas,False
12769,Robotics Technologies,Data Analyst,77800,2019-04-25,2019-05-01,Certified,Dallas,Texas,False
12770,Robotics Technologies,Data Analyst,77800,2019-04-25,2019-05-01,Certified,Dallas,Texas,False
12771,Robotics Technologies,Data Analyst,77800,2019-04-25,2019-05-01,Certified,Dallas,Texas,False
12772,Robotics Technologies,Data Analyst,77800,2019-04-25,2019-05-01,Certified,Dallas,Texas,False
12773,Robotics Technologies,Data Analyst,77800,2019-04-25,2019-05-01,Certified,Dallas,Texas,False
12774,Robotics Technologies,Data Analyst,77800,2019-04-25,2019-05-01,Certified,Dallas,Texas,False
12775,Robotics Technologies,Data Analyst,77800,2019-04-25,2019-05-01,Certified,Dallas,Texas,False
12776,United Healthcare Services,Data Analyst,77813,2019-08-05,2020-01-01,Certified,Pittsburgh,Pennsylvania,False
12777,Promedia Telecom,Data Analyst,77880,2018-03-20,2018-09-19,Certified,San Diego,California,True
12778,Unicon Pharma,Data Analyst,77896,2018-04-26,2018-04-26,Certified,Richmond,Virginia,True
12779,Icloud Technologies Corporation,Data Analyst,77979,2019-03-18,2019-09-01,Certified,San Antonio,Texas,True
12780,Unified Tech Group,Data Analyst,77979,2019-03-16,2019-09-14,Certified,San Antonio,Texas,True
12781,Sriven Systems,Data Analyst,78000,2019-10-18,2019-11-03,Certified,Frankfort,Kentucky,True
12782,Harman Connected Services,Data Analyst,78000,2019-10-31,2020-01-19,Certified,Chicago,Illinois,False
12783,Peco Pallet,Data Analyst,78000,2020-03-16,2020-09-11,Certified,Itasca,Illinois,True
12784,Conflux Systems,Data Analyst,78000,2020-03-19,2020-08-16,Certified,Los Angeles,California,True
12785,Computershare,Data Analyst,78000,2020-04-10,2020-10-01,Certified,Highlands Ranch,Colorado,True
12786,Visi Infotech Solutions,Data Analyst,78000,2020-05-19,2020-10-01,Certified,Plano,Texas,True
12787,Wisdom Group,Data Analyst,78000,2020-06-17,2020-10-01,Certified,Fairfax,Virginia,True
12788,Digital Mobile Innovations,Data Analyst,78000,2020-06-18,2020-10-01,Certified,Cincinnati,Ohio,True
12789,Panda Motors,Data Analyst,78000,2020-09-21,2020-10-01,Certified,Santa Ana,California,True
12790,Ai Media Group,Data Analyst,78000,2019-02-24,2019-08-24,Certified,New York,New York,True
12791,Sarkit,Data Analyst,78000,2019-01-07,2019-01-08,Certified,Kansas City,Missouri,True
12792,Numero Data,Data Analyst,78000,2019-05-09,2019-05-09,Certified,Richmond,Virginia,False
12793,Erp Analysts,Data Analyst,78000,2019-03-08,2019-09-03,Certified,Columbus,Ohio,False
12794,Expedent Corp,Data Analyst,78000,2019-03-01,2019-08-15,Certified,San Antonio,Texas,False
12795,Remedy Analytics,Data Analyst,78000,2019-03-07,2019-08-25,Certified,Milwaukee,Wisconsin,True
12796,Dataquest Corp,Data Analyst,78000,2019-01-07,2019-02-09,Certified,Blue Ash,Ohio,True
12797,Icf Resources,Data Analyst,78000,2019-03-28,2019-08-21,Certified,Columbia,Maryland,False
12798,Icf Resources,Data Analyst,78000,2019-03-28,2019-04-08,Certified,Columbia,Maryland,False
12799,Sqait,Data Analyst,78000,2019-03-27,2019-09-24,Certified,Brooklyn,Ohio,True
12800,Mindspark Interactive Network,Data Analyst,78000,2019-03-07,2019-09-05,Certified,New York,New York,True
12801,Tecsource Internatinal,Data Analyst,78000,2019-05-01,2019-05-20,Certified,Westerville,Ohio,True
12802,Tecsource Internatinal,Data Analyst,78000,2019-05-02,2019-05-20,Certified,Westerville,Ohio,True
12803,Pro-Tek Consulting,Data Analyst,78000,2019-03-04,2019-08-28,Certified,El Segundo,California,True
12804,Inovalon,Data Analyst,78000,2018-03-13,2018-09-08,Certified,Bowie,Maryland,False
12805,Inovalon,Data Analyst,78000,2018-03-12,2018-09-08,Certified,Bowie,Maryland,False
12806,Inovalon,Data Analyst,78000,2018-03-13,2018-09-08,Certified,Bowie,Maryland,False
12807,Inovalon,Data Analyst,78000,2018-03-19,2018-09-17,Certified,Bowie,Maryland,False
12808,Inovalon,Data Analyst,78000,2018-03-18,2018-09-17,Certified,Bowie,Maryland,False
12809,Inovalon,Data Analyst,78000,2018-03-13,2018-09-08,Certified,Bowie,Maryland,False
12810,Inovalon,Data Analyst,78000,2018-03-09,2018-09-08,Certified,Bowie,Maryland,False
12811,Inovalon,Data Analyst,78000,2018-03-18,2018-09-17,Certified,Bowie,Maryland,False
